REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,BIRTHS2019,DEATHS2019,RDEATH2019
3,5,24,21,Maryland,Frederick County,259547,2864,1859,7.2265738887
3,5,24,23,Maryland,Garrett County,29014,260,345,11.866476344
3,5,24,25,Maryland,Harford County,255441,2601,2250,8.8352577834
3,5,24,27,Maryland,Howard County,325690,3447,1845,5.6917127737
3,5,24,29,Maryland,Kent County,19422,142,284,14.618077002
3,5,24,31,Maryland,Montgomery County,1050688,12240,6344,6.0443052145
3,5,24,33,Maryland,Prince George's County,909327,12008,6852,7.5340334457
3,5,24,35,Maryland,Queen Anne's County,50381,497,427,8.4950611266
3,5,24,37,Maryland,St. Mary's County,113510,1319,874,7.7266498696
3,5,24,39,Maryland,Somerset County,25616,216,276,10.776619421
3,5,24,41,Maryland,Talbot County,37181,338,478,12.874553902
3,5,24,43,Maryland,Washington County,151049,1649,1619,10.73233788
3,5,24,45,Maryland,Wicomico County,103609,1264,1066,10.316811273
3,5,24,47,Maryland,Worcester County,52276,402,676,12.970566791
3,5,24,510,Maryland,Baltimore city,593490,7555,6873,11.493954929
1,1,25,0,Massachusetts,Massachusetts,6892503,70419,58564,8.502854926
1,1,25,1,Massachusetts,Barnstable County,212990,1524,2917,13.680031703
1,1,25,3,Massachusetts,Berkshire County,124944,993,1460,11.640654587
1,1,25,5,Massachusetts,Bristol County,565217,5701,5387,9.5403472389
1,1,25,7,Massachusetts,Dukes County,17332,171,146,8.4244539973
1,1,25,9,Massachusetts,Essex County,789034,8605,6946,8.8079192654
1,1,25,11,Massachusetts,Franklin County,70180,526,703,9.9864337919
1,1,25,13,Massachusetts,Hampden County,466372,4972,4536,9.7051649621
1,1,25,15,Massachusetts,Hampshire County,160830,976,1306,8.1125822672
1,1,25,17,Massachusetts,Middlesex County,1611699,16755,11911,7.397748379
1,1,25,19,Massachusetts,Nantucket County,11399,141,57,5.0449174669
1,1,25,21,Massachusetts,Norfolk County,706775,7148,5883,8.3446512601
1,1,25,23,Massachusetts,Plymouth County,521202,5173,4757,9.1513855009
1,1,25,25,Massachusetts,Suffolk County,803907,9219,5210,6.483914044
1,1,25,27,Massachusetts,Worcester County,830622,8515,7345,8.8511251594
2,3,26,0,Michigan,Michigan,9986857,109472,95983,9.6122719178
2,3,26,1,Michigan,Alcona County,10405,57,167,16.084758006
2,3,26,3,Michigan,Alger County,9108,62,109,11.960934928
2,3,26,5,Michigan,Allegan County,118081,1285,925,7.8638407849
2,3,26,7,Michigan,Alpena County,28405,280,342,12.044586099
2,3,26,9,Michigan,Antrim County,23324,156,276,11.833558428
2,3,26,11,Michigan,Arenac County,14883,110,206,13.783413067
2,3,26,13,Michigan,Baraga County,8209,62,117,14.153511159
2,3,26,15,Michigan,Barry County,61550,625,581,9.4640050171
2,3,26,17,Michigan,Bay County,103126,981,1163,11.246059528
2,3,26,19,Michigan,Benzie County,17766,154,213,11.990880176
2,3,26,21,Michigan,Berrien County,153401,1696,1688,10.989905303
2,3,26,23,Michigan,Branch County,43517,515,419,9.6230033416
2,3,26,25,Michigan,Calhoun County,134159,1497,1395,10.402374277
2,3,26,27,Michigan,Cass County,51787,496,529,10.221037174
2,3,26,29,Michigan,Charlevoix County,26143,218,292,11.159946493
2,3,26,31,Michigan,Cheboygan County,25276,219,370,14.572666404
2,3,26,33,Michigan,Chippewa County,37349,318,374,9.9986632803
2,3,26,35,Michigan,Clare County,30950,324,400,12.969117289
2,3,26,37,Michigan,Clinton County,79595,780,594,7.4804488269
2,3,26,39,Michigan,Crawford County,14029,132,169,12.099949882
2,3,26,41,Michigan,Delta County,35784,342,434,12.118335265
2,3,26,43,Michigan,Dickinson County,25239,238,305,12.052953962
2,3,26,45,Michigan,Eaton County,110268,1065,1003,9.1190937276
2,3,26,47,Michigan,Emmet County,33415,288,310,9.3037214886
2,3,26,49,Michigan,Genesee County,405813,4600,4557,11.217216963
2,3,26,51,Michigan,Gladwin County,25449,240,374,14.731659281
2,3,26,53,Michigan,Gogebic County,13975,128,210,14.437454883
2,3,26,55,Michigan,Grand Traverse County,93088,902,867,9.3417664235
2,3,26,57,Michigan,Gratiot County,40711,366,423,10.404240404
2,3,26,59,Michigan,Hillsdale County,45605,509,480,10.513980308
2,3,26,61,Michigan,Houghton County,35684,358,348,9.7170061569
2,3,26,63,Michigan,Huron County,30981,310,445,14.310522254
2,3,26,65,Michigan,Ingham County,292406,3181,2246,7.6915437538
2,3,26,67,Michigan,Ionia County,64697,707,550,8.5289169051
2,3,26,69,Michigan,Iosco County,25127,233,385,15.329484372
2,3,26,71,Michigan,Iron County,11066,93,178,16.057735679
2,3,26,73,Michigan,Isabella County,69872,660,460,6.5557416183
2,3,26,75,Michigan,Jackson County,158510,1743,1623,10.237293267
2,3,26,77,Michigan,Kalamazoo County,265066,3010,2209,8.3398458884
2,3,26,79,Michigan,Kalkaska County,18038,171,173,9.65294052
2,3,26,81,Michigan,Kent County,656955,8637,4816,7.3509602726
2,3,26,83,Michigan,Keweenaw County,2116,10,23,10.936757014
2,3,26,85,Michigan,Lake County,11853,115,162,13.654178431
2,3,26,87,Michigan,Lapeer County,87607,753,892,10.163620619
2,3,26,89,Michigan,Leelanau County,21761,175,222,10.212765957
2,3,26,91,Michigan,Lenawee County,98451,952,1007,10.244567429
2,3,26,93,Michigan,Livingston County,191995,1760,1607,8.3875934601
2,3,26,95,Michigan,Luce County,6229,60,83,13.220770946
2,3,26,97,Michigan,Mackinac County,10799,88,138,12.789620019
2,3,26,99,Michigan,Macomb County,873972,9132,8548,9.7872240545
2,3,26,101,Michigan,Manistee County,24558,216,308,12.568094179
2,3,26,103,Michigan,Marquette County,66699,570,679,10.204388338
2,3,26,105,Michigan,Mason County,29144,285,306,10.510407364
2,3,26,107,Michigan,Mecosta County,43453,396,357,8.2207868467
2,3,26,109,Michigan,Menominee County,22780,166,233,10.195374888
2,3,26,111,Michigan,Midland County,83156,855,743,8.9314156234
2,3,26,113,Michigan,Missaukee County,15118,189,160,10.589364307
2,3,26,115,Michigan,Monroe County,150500,1459,1481,9.8512009685
2,3,26,117,Michigan,Montcalm County,63888,728,613,9.5913130555
2,3,26,119,Michigan,Montmorency County,9328,62,166,17.846583884
2,3,26,121,Michigan,Muskegon County,173566,2071,1770,10.196880446
2,3,26,123,Michigan,Newaygo County,48980,539,532,10.87723244
2,3,26,125,Michigan,Oakland County,1257584,13042,10978,8.732526793
2,3,26,127,Michigan,Oceana County,26467,256,267,10.071291162
2,3,26,129,Michigan,Ogemaw County,20997,192,281,13.419613649
2,3,26,131,Michigan,Ontonagon County,5720,28,106,18.401180453
2,3,26,133,Michigan,Osceola County,23460,265,251,10.718022077
2,3,26,135,Michigan,Oscoda County,8241,71,114,13.847555421
2,3,26,137,Michigan,Otsego County,24668,253,286,11.600316372
2,3,26,139,Michigan,Ottawa County,291830,3267,1968,6.7670956849
2,3,26,141,Michigan,Presque Isle County,12592,100,181,14.313958086
2,3,26,143,Michigan,Roscommon County,24019,161,376,15.722021283
2,3,26,145,Michigan,Saginaw County,190539,2188,2138,11.213384732
2,3,26,147,Michigan,St. Clair County,159128,1426,1741,10.944213428
2,3,26,149,Michigan,St. Joseph County,60964,726,582,9.5506908661
2,3,26,151,Michigan,Sanilac County,41170,426,491,11.922974187
2,3,26,153,Michigan,Schoolcraft County,8094,64,108,13.384558186
2,3,26,155,Michigan,Shiawassee County,68122,676,734,10.773916554
2,3,26,157,Michigan,Tuscola County,52245,536,650,12.395354602
2,3,26,159,Michigan,Van Buren County,75677,865,802,10.611413223
2,3,26,161,Michigan,Washtenaw County,367601,3473,2448,6.6423908266
2,3,26,163,Michigan,Wayne County,1749343,22766,18385,10.494332433
2,3,26,165,Michigan,Wexford County,33631,362,341,10.167419533
2,4,27,0,Minnesota,Minnesota,5639632,67642,43200,7.6828129339
2,4,27,1,Minnesota,Aitkin County,15886,124,207,13.029931074
2,4,27,3,Minnesota,Anoka County,356921,4218,2166,6.098299177
2,4,27,5,Minnesota,Becker County,34423,413,373,10.841132361
2,4,27,7,Minnesota,Beltrami County,47188,638,433,9.2203187718
2,4,27,9,Minnesota,Benton County,40889,538,330,8.1082077175
2,4,27,11,Minnesota,Big Stone County,4991,70,70,14.026650636
2,4,27,13,Minnesota,Blue Earth County,67653,715,470,6.9613644274
2,4,27,15,Minnesota,Brown County,25008,276,275,10.970817625
2,4,27,17,Minnesota,Carlton County,35871,368,368,10.265995285
2,4,27,19,Minnesota,Carver County,105089,1157,549,5.2631074383
2,4,27,21,Minnesota,Cass County,29779,284,329,11.097992916
2,4,27,23,Minnesota,Chippewa County,11800,164,138,11.645078267
2,4,27,25,Minnesota,Chisago County,56579,600,401,7.1256585903
2,4,27,27,Minnesota,Clay County,64222,851,453,7.0649334446
2,4,27,29,Minnesota,Clearwater County,8818,110,74,8.3933533715
2,4,27,31,Minnesota,Cook County,5463,46,40,7.3475385746
2,4,27,33,Minnesota,Cottonwood County,11196,144,134,11.934981073
2,4,27,35,Minnesota,Crow Wing County,65055,648,687,10.581521614
2,4,27,37,Minnesota,Dakota County,429021,5108,2688,6.2946323506
2,4,27,39,Minnesota,Dodge County,20934,242,146,7.0022301623
2,4,27,41,Minnesota,Douglas County,38141,424,430,11.300771343
2,4,27,43,Minnesota,Faribault County,13653,146,158,11.53747855
2,4,27,45,Minnesota,Fillmore County,21067,256,237,11.255966375
2,4,27,47,Minnesota,Freeborn County,30281,314,352,11.586379421
2,4,27,49,Minnesota,Goodhue County,46340,503,454,9.8014874945
2,4,27,51,Minnesota,Grant County,5972,56,59,9.8653958699
2,4,27,53,Minnesota,Hennepin County,1265843,16008,8750,6.9340763493
2,4,27,55,Minnesota,Houston County,18600,204,196,10.545571936
2,4,27,57,Minnesota,Hubbard County,21491,216,199,9.3029778879
2,4,27,59,Minnesota,Isanti County,40596,448,327,8.1195838403
2,4,27,61,Minnesota,Itasca County,45130,441,502,11.133165523
2,4,27,63,Minnesota,Jackson County,9846,98,109,11.04300694
2,4,27,65,Minnesota,Kanabec County,16337,180,142,8.7162017003
2,4,27,67,Minnesota,Kandiyohi County,43199,568,370,8.5937590728
2,4,27,69,Minnesota,Kittson County,4298,66,52,12.141022648
2,4,27,71,Minnesota,Koochiching County,12229,96,149,12.084347121
2,4,27,73,Minnesota,Lac qui Parle County,6623,58,98,14.751260631
2,4,27,75,Minnesota,Lake County,10641,105,134,12.611171239
2,4,27,77,Minnesota,Lake of the Woods County,3740,31,40,10.6994784
2,4,27,79,Minnesota,Le Sueur County,28887,343,222,7.7250978686
2,4,27,81,Minnesota,Lincoln County,5639,70,75,13.266118334
2,4,27,83,Minnesota,Lyon County,25474,343,228,8.9311945473
2,4,27,85,Minnesota,McLeod County,35893,372,325,9.0630228667
2,4,27,87,Minnesota,Mahnomen County,5527,90,60,10.885341074
2,4,27,89,Minnesota,Marshall County,9336,106,86,9.188525028
2,4,27,91,Minnesota,Martin County,19683,234,224,11.354707895
2,4,27,93,Minnesota,Meeker County,23222,268,216,9.3169711217
2,4,27,95,Minnesota,Mille Lacs County,26277,319,268,10.233499437
2,4,27,97,Minnesota,Morrison County,33386,345,367,11.030295744
2,4,27,99,Minnesota,Mower County,40062,535,370,9.2264724951
2,4,27,101,Minnesota,Murray County,8194,88,86,10.457198444
2,4,27,103,Minnesota,Nicollet County,34274,353,259,7.5650256305
2,4,27,105,Minnesota,Nobles County,21629,382,186,8.5767643465
2,4,27,107,Minnesota,Norman County,6375,81,90,14.003423059
2,4,27,109,Minnesota,Olmsted County,158293,2080,1102,7.0045860334
2,4,27,111,Minnesota,Otter Tail County,58746,648,684,11.650882333
2,4,27,113,Minnesota,Pennington County,14119,164,129,9.1191856355
2,4,27,115,Minnesota,Pine County,29579,251,278,9.4162277508
2,4,27,117,Minnesota,Pipestone County,9126,132,112,12.271955295
2,4,27,119,Minnesota,Polk County,31364,421,344,10.959776981
2,4,27,121,Minnesota,Pope County,11249,121,122,10.920157537
2,4,27,123,Minnesota,Ramsey County,550321,7591,4234,7.7038336307
2,4,27,125,Minnesota,Red Lake County,4055,42,29,7.2076550267
2,4,27,127,Minnesota,Redwood County,15170,192,159,10.452961672
2,4,27,129,Minnesota,Renville County,14548,188,167,11.45522516
2,4,27,131,Minnesota,Rice County,66972,743,490,7.3387350417
2,4,27,133,Minnesota,Rock County,9315,104,94,10.044881385
2,4,27,135,Minnesota,Roseau County,15165,168,123,8.1126537612
2,4,27,137,Minnesota,St. Louis County,199070,1876,2084,10.452533511
2,4,27,139,Minnesota,Scott County,149013,1765,677,4.5711739207
2,4,27,141,Minnesota,Sherburne County,97238,1217,533,5.5177411424
2,4,27,143,Minnesota,Sibley County,14865,167,131,8.773692318
2,4,27,145,Minnesota,Stearns County,161075,2039,1044,6.5101284254
2,4,27,147,Minnesota,Steele County,36649,391,308,8.3938572227
2,4,27,149,Minnesota,Stevens County,9805,131,78,7.9766835404
2,4,27,151,Minnesota,Swift County,9266,112,98,10.543870031
2,4,27,153,Minnesota,Todd County,24664,321,204,8.2869561685
2,4,27,155,Minnesota,Traverse County,3259,37,38,11.603053435
2,4,27,157,Minnesota,Wabasha County,21627,235,186,8.5967831392
2,4,27,159,Minnesota,Wadena County,13682,186,177,12.917350848
2,4,27,161,Minnesota,Waseca County,18612,204,149,7.9944200021
2,4,27,163,Minnesota,Washington County,262440,2722,1712,6.567703548
2,4,27,165,Minnesota,Watonwan County,10897,162,113,10.317750183
2,4,27,167,Minnesota,Wilkin County,6207,73,83,13.332262469
2,4,27,169,Minnesota,Winona County,50484,456,440,8.6940198975
2,4,27,171,Minnesota,Wright County,138377,1734,832,6.0577378135
2,4,27,173,Minnesota,Yellow Medicine County,9709,108,95,9.7395940127
3,6,28,0,Mississippi,Mississippi,2976149,35978,31536,10.587579436
3,6,28,1,Mississippi,Adams County,30693,340,429,13.897662666
3,6,28,3,Mississippi,Alcorn County,36953,411,457,12.391036156
3,6,28,5,Mississippi,Amite County,12297,125,145,11.777128005
3,6,28,7,Mississippi,Attala County,18174,221,233,12.766423758
3,6,28,9,Mississippi,Benton County,8259,88,92,11.150163617
3,6,28,11,Mississippi,Bolivar County,30628,405,398,12.892149717
3,6,28,13,Mississippi,Calhoun County,14361,165,167,11.600041677
3,6,28,15,Mississippi,Carroll County,9947,84,101,10.167614637
3,6,28,17,Mississippi,Chickasaw County,17103,231,200,11.694880566
3,6,28,19,Mississippi,Choctaw County,8210,80,106,12.867981791
3,6,28,21,Mississippi,Claiborne County,8988,113,101,11.184939092
3,6,28,23,Mississippi,Clarke County,15541,199,202,12.979502667
3,6,28,25,Mississippi,Clay County,19316,209,230,11.880165289
3,6,28,27,Mississippi,Coahoma County,22124,355,282,12.609269154
3,6,28,29,Mississippi,Copiah County,28065,339,309,10.944833082
3,6,28,31,Mississippi,Covington County,18636,237,232,12.386214997
3,6,28,33,Mississippi,DeSoto County,184945,2121,1427,7.7791739466
3,6,28,35,Mississippi,Forrest County,74897,1000,764,10.199654226
3,6,28,37,Mississippi,Franklin County,7713,84,88,11.376123069
3,6,28,39,Mississippi,George County,24500,347,249,10.244805596
3,6,28,41,Mississippi,Greene County,13586,143,126,9.1363933
3,6,28,43,Mississippi,Grenada County,20758,247,288,13.799051315
3,6,28,45,Mississippi,Hancock County,47632,453,473,9.9673374776
3,6,28,47,Mississippi,Harrison County,208080,2597,2013,9.7160950276
3,6,28,49,Mississippi,Hinds County,231840,2953,2122,9.074891375
3,6,28,51,Mississippi,Holmes County,17010,219,221,12.828699135
3,6,28,53,Mississippi,Humphreys County,8064,94,109,13.357843137
3,6,28,55,Mississippi,Issaquena County,1327,10,15,11.38952164
3,6,28,57,Mississippi,Itawamba County,23390,257,254,10.84288489
3,6,28,59,Mississippi,Jackson County,143617,1588,1430,9.9740535111
3,6,28,61,Mississippi,Jasper County,16383,182,186,11.338697879
3,6,28,63,Mississippi,Jefferson County,6990,81,80,11.36121565
3,6,28,65,Mississippi,Jefferson Davis County,11128,124,159,14.232645571
3,6,28,67,Mississippi,Jones County,68098,883,813,11.9300923
3,6,28,69,Mississippi,Kemper County,9742,90,113,11.604621309
3,6,28,71,Mississippi,Lafayette County,54019,513,395,7.3446695364
3,6,28,73,Mississippi,Lamar County,63343,793,438,6.9534846801
3,6,28,75,Mississippi,Lauderdale County,74125,910,861,11.528959649
3,6,28,77,Mississippi,Lawrence County,12586,145,150,11.983702165
3,6,28,79,Mississippi,Leake County,22786,299,274,12.023608399
3,6,28,81,Mississippi,Lee County,85436,1121,965,11.305590702
3,6,28,83,Mississippi,Leflore County,28183,412,363,12.781915175
3,6,28,85,Mississippi,Lincoln County,34153,413,403,11.790003364
3,6,28,87,Mississippi,Lowndes County,58595,774,610,10.395807592
3,6,28,89,Mississippi,Madison County,106272,1267,1107,10.447338618
3,6,28,91,Mississippi,Marion County,24573,278,307,12.448048657
3,6,28,93,Mississippi,Marshall County,35294,393,446,12.611338894
3,6,28,95,Mississippi,Monroe County,35252,387,413,11.667490642
3,6,28,97,Mississippi,Montgomery County,9775,120,151,15.276442916
3,6,28,99,Mississippi,Neshoba County,29118,435,377,12.939985241
3,6,28,101,Mississippi,Newton County,21018,284,271,12.791164185
3,6,28,103,Mississippi,Noxubee County,10417,161,128,12.209662803
3,6,28,105,Mississippi,Oktibbeha County,49587,548,366,7.4062082642
3,6,28,107,Mississippi,Panola County,34192,487,411,12.026686955
3,6,28,109,Mississippi,Pearl River County,55535,610,681,12.285987479
3,6,28,111,Mississippi,Perry County,11973,128,115,9.6270562136
3,6,28,113,Mississippi,Pike County,39288,540,531,13.49977119
3,6,28,115,Mississippi,Pontotoc County,32174,434,282,8.8049332605
3,6,28,117,Mississippi,Prentiss County,25126,289,280,11.152268292
3,6,28,119,Mississippi,Quitman County,6792,80,110,15.887917961
3,6,28,121,Mississippi,Rankin County,155271,1696,1261,8.1480739594
3,6,28,123,Mississippi,Scott County,28124,451,312,11.055401024
3,6,28,125,Mississippi,Sharkey County,4321,65,50,11.499540018
3,6,28,127,Mississippi,Simpson County,26658,305,313,11.728337237
3,6,28,129,Mississippi,Smith County,15916,186,180,11.269369228
3,6,28,131,Mississippi,Stone County,18336,204,168,9.2477912641
3,6,28,133,Mississippi,Sunflower County,25110,275,307,11.963913408
3,6,28,135,Mississippi,Tallahatchie County,13809,162,162,11.667266835
3,6,28,137,Mississippi,Tate County,28321,347,320,11.293851909
3,6,28,139,Mississippi,Tippah County,22015,262,243,11.031915377
3,6,28,141,Mississippi,Tishomingo County,19383,195,283,14.600423051
3,6,28,143,Mississippi,Tunica County,9632,169,102,10.432648052
3,6,28,145,Mississippi,Union County,28815,355,284,9.8903012363
3,6,28,147,Mississippi,Walthall County,14286,165,193,13.439175545
3,6,28,149,Mississippi,Warren County,45381,576,518,11.325622581
3,6,28,151,Mississippi,Washington County,43909,565,608,13.671369948
3,6,28,153,Mississippi,Wayne County,20183,257,217,10.721608735
3,6,28,155,Mississippi,Webster County,9689,112,151,15.505467988
3,6,28,157,Mississippi,Wilkinson County,8630,88,122,14.014128999
3,6,28,159,Mississippi,Winston County,17955,190,250,13.843129655
3,6,28,161,Mississippi,Yalobusha County,12108,145,165,13.486452246
3,6,28,163,Mississippi,Yazoo County,29690,312,278,9.4585169182
2,4,29,0,Missouri,Missouri,6137428,71297,60141,9.8116893388
2,4,29,1,Missouri,Adair County,25343,267,193,7.5955843287
2,4,29,3,Missouri,Andrew County,17712,190,161,9.1027308192
2,4,29,5,Missouri,Atchison County,5143,41,72,13.945380593
2,4,29,7,Missouri,Audrain County,25388,309,272,10.706343115
2,4,29,9,Missouri,Barry County,35789,410,403,11.272569614
2,4,29,11,Missouri,Barton County,11754,133,114,9.6839959225
2,4,29,13,Missouri,Bates County,16172,181,171,10.530853553
2,4,29,15,Missouri,Benton County,19443,174,305,15.745998967
2,4,29,17,Missouri,Bollinger County,12133,127,138,11.347751007
2,4,29,19,Missouri,Boone County,180463,2015,1156,6.4307250698
2,4,29,21,Missouri,Buchanan County,87364,1068,893,10.175072781
2,4,29,23,Missouri,Butler County,42478,498,566,13.307470758
2,4,29,25,Missouri,Caldwell County,9020,91,100,11.055220828
2,4,29,27,Missouri,Callaway County,44743,470,436,9.7216183373
2,4,29,29,Missouri,Camden County,46305,381,535,11.602940858
2,4,29,31,Missouri,Cape Girardeau County,78871,899,738,9.3708930918
2,4,29,33,Missouri,Carroll County,8679,84,114,13.099683999
2,4,29,35,Missouri,Carter County,5982,72,89,14.753418981
2,4,29,37,Missouri,Cass County,105780,1128,993,9.4324836499
2,4,29,39,Missouri,Cedar County,14349,186,207,14.533965245
2,4,29,41,Missouri,Chariton County,7426,82,98,13.169387892
2,4,29,43,Missouri,Christian County,88595,1025,664,7.5609631118
2,4,29,45,Missouri,Clark County,6797,72,67,9.8312545855
2,4,29,47,Missouri,Clay County,249948,3051,1803,7.2656495563
